2024-06-26 16:55:38,448 INFO    StreamThr :28384 [internal.py:wandb_internal():87] W&B internal server running at pid: 28384, started at: 2024-06-26 16:55:38.447232
2024-06-26 16:55:39,629 DEBUG   HandlerThread:28384 [system_monitor.py:probe():181] {'os': 'macOS-14.5-x86_64-i386-64bit', 'python': '3.9.19', 'heartbeatAt': '2024-06-26T22:55:39.580920', 'startedAt': '2024-06-26T22:55:38.437057', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'sample.csv:latest', '--output_artifact', 'clean_sample.csv', '--output_type', 'clean_sample', '--output_description', 'Data with outliers and null values removed', '--min_price', '10', '--max_price', '350'), 'state': 'running', 'program': '/Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/run.py', 'codePath': 'src/basic_cleaning/run.py', 'git': {'remote': 'https://github.com/RyanMerr/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '077621b0ed54d88e8c2f5ef3dea7b725c4ea7c98'}, 'email': 'merrithewryan@gmail.com', 'root': '/Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter', 'host': 'MacBook-Pro.local', 'username': 'ryanmerrithew', 'executable': '/Users/ryanmerrithew/anaconda3/envs/mlflow-19707c3818ce7e70ccc2f8b703046ae5d9c85174/bin/python', 'cpu_count': 12, 'cpu_count_logical': 12, 'cpu_freq': {'current': 2400, 'min': 2400, 'max': 2400}, 'cpu_freq_per_core': [{'current': 2400, 'min': 2400, 'max': 2400}], 'disk': {'total': 460.4317207336426, 'used': 9.558036804199219}, 'memory': {'total': 16.0}}
2024-06-26 16:55:39,629 INFO    HandlerThread:28384 [system_monitor.py:probe():182] Finished collecting system info
2024-06-26 16:55:39,629 INFO    HandlerThread:28384 [system_monitor.py:probe():185] Publishing system info
2024-06-26 16:55:39,629 DEBUG   HandlerThread:28384 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-26 16:55:39,629 DEBUG   HandlerThread:28384 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-26 16:55:39,629 DEBUG   HandlerThread:28384 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-26 16:55:40,135 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-summary.json
2024-06-26 16:55:40,135 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/conda-environment.yaml
2024-06-26 16:55:40,135 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/requirements.txt
2024-06-26 16:55:40,349 DEBUG   HandlerThread:28384 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-26 16:55:40,350 INFO    HandlerThread:28384 [system_monitor.py:probe():187] Finished publishing system info
2024-06-26 16:55:40,352 DEBUG   SenderThread:28384 [sender.py:send():334] send: files
2024-06-26 16:55:40,352 INFO    SenderThread:28384 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-06-26 16:55:40,357 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: stop_status
2024-06-26 16:55:40,357 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: stop_status
2024-06-26 16:55:40,644 DEBUG   SenderThread:28384 [sender.py:send():334] send: telemetry
2024-06-26 16:55:40,644 DEBUG   SenderThread:28384 [sender.py:send():334] send: config
2024-06-26 16:55:40,645 DEBUG   SenderThread:28384 [sender.py:send():334] send: exit
2024-06-26 16:55:40,645 INFO    SenderThread:28384 [sender.py:send_exit():557] handling exit code: 1
2024-06-26 16:55:40,645 INFO    SenderThread:28384 [sender.py:send_exit():559] handling runtime: 1
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:send_exit():565] send defer
2024-06-26 16:55:40,646 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,646 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 0
2024-06-26 16:55:40,646 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 0
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 1
2024-06-26 16:55:40,646 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,646 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 1
2024-06-26 16:55:40,646 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 1
2024-06-26 16:55:40,646 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 2
2024-06-26 16:55:40,646 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,646 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 2
2024-06-26 16:55:40,646 INFO    HandlerThread:28384 [system_monitor.py:finish():161] Stopping system monitor
2024-06-26 16:55:40,663 DEBUG   SystemMonitor:28384 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-06-26 16:55:40,663 DEBUG   SystemMonitor:28384 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-06-26 16:55:40,663 DEBUG   SystemMonitor:28384 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-06-26 16:55:40,664 INFO    HandlerThread:28384 [interfaces.py:finish():175] Joined cpu
2024-06-26 16:55:40,664 INFO    HandlerThread:28384 [interfaces.py:finish():175] Joined disk
2024-06-26 16:55:40,664 INFO    HandlerThread:28384 [interfaces.py:finish():175] Joined memory
2024-06-26 16:55:40,664 INFO    HandlerThread:28384 [interfaces.py:finish():175] Joined network
2024-06-26 16:55:40,664 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,664 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 2
2024-06-26 16:55:40,664 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 3
2024-06-26 16:55:40,664 DEBUG   SenderThread:28384 [sender.py:send():334] send: stats
2024-06-26 16:55:40,665 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,665 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 3
2024-06-26 16:55:40,665 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,665 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 3
2024-06-26 16:55:40,665 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 4
2024-06-26 16:55:40,665 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,665 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 4
2024-06-26 16:55:40,665 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,665 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 4
2024-06-26 16:55:40,665 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 5
2024-06-26 16:55:40,665 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,665 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 5
2024-06-26 16:55:40,665 DEBUG   SenderThread:28384 [sender.py:send():334] send: summary
2024-06-26 16:55:40,665 INFO    SenderThread:28384 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-06-26 16:55:40,666 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,666 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 5
2024-06-26 16:55:40,666 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 6
2024-06-26 16:55:40,666 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,666 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 6
2024-06-26 16:55:40,666 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,666 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 6
2024-06-26 16:55:40,668 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: status_report
2024-06-26 16:55:40,924 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 7
2024-06-26 16:55:40,924 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:40,925 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 7
2024-06-26 16:55:40,925 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:40,925 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 7
2024-06-26 16:55:41,139 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-summary.json
2024-06-26 16:55:41,140 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/conda-environment.yaml
2024-06-26 16:55:41,140 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/config.yaml
2024-06-26 16:55:41,141 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/output.log
2024-06-26 16:55:41,141 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-metadata.json
2024-06-26 16:55:41,286 INFO    Thread-15 :28384 [upload_job.py:push():143] Uploaded file /var/folders/6l/16f83d553r3dpd_12bffnyw40000gn/T/tmp73pgkjxnwandb/zlmxydkv-wandb-metadata.json
2024-06-26 16:55:41,643 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-26 16:55:42,660 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 8
2024-06-26 16:55:42,660 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: poll_exit
2024-06-26 16:55:42,660 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:42,660 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 8
2024-06-26 16:55:42,660 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:42,661 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 8
2024-06-26 16:55:42,663 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 9
2024-06-26 16:55:42,663 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:42,663 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 9
2024-06-26 16:55:42,664 DEBUG   SenderThread:28384 [sender.py:send():334] send: artifact
2024-06-26 16:55:43,144 INFO    Thread-12 :28384 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/output.log
2024-06-26 16:55:44,279 INFO    Thread-17 :28384 [upload_job.py:push():101] Uploaded file /Users/ryanmerrithew/Library/Application Support/wandb/artifacts/staging/tmpi9afvx7i
2024-06-26 16:55:44,291 INFO    Thread-18 :28384 [upload_job.py:push():101] Uploaded file /Users/ryanmerrithew/Library/Application Support/wandb/artifacts/staging/tmpnl_xat2a
2024-06-26 16:55:45,779 INFO    SenderThread:28384 [sender.py:send_artifact():1415] sent artifact job-https___github.com_RyanMerr_Project-Build-an-ML-Pipeline-Starter.git_src_basic_cleaning_run.py - {'id': 'QXJ0aWZhY3Q6OTMwNDU2OTk5', 'digest': 'ee14450af1a8c0d444c3ad01afe51949', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNjM3ODI1OQ==', 'latestArtifact': None}, 'version': 'latest'}
2024-06-26 16:55:45,780 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:45,780 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: status_report
2024-06-26 16:55:45,780 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 9
2024-06-26 16:55:45,780 INFO    SenderThread:28384 [dir_watcher.py:finish():362] shutting down directory watcher
2024-06-26 16:55:46,155 INFO    SenderThread:28384 [dir_watcher.py:finish():392] scan: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files
2024-06-26 16:55:46,156 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/requirements.txt requirements.txt
2024-06-26 16:55:46,156 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/output.log output.log
2024-06-26 16:55:46,156 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/config.yaml config.yaml
2024-06-26 16:55:46,163 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-summary.json wandb-summary.json
2024-06-26 16:55:46,163 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/conda-environment.yaml conda-environment.yaml
2024-06-26 16:55:46,165 INFO    SenderThread:28384 [dir_watcher.py:finish():406] scan save: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-metadata.json wandb-metadata.json
2024-06-26 16:55:46,168 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 10
2024-06-26 16:55:46,169 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:46,170 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 10
2024-06-26 16:55:46,171 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:46,171 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 10
2024-06-26 16:55:46,171 INFO    SenderThread:28384 [file_pusher.py:finish():160] shutting down file pusher
2024-06-26 16:55:46,655 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: keepalive
2024-06-26 16:55:46,786 INFO    Thread-22 :28384 [upload_job.py:push():143] Uploaded file /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/wandb-summary.json
2024-06-26 16:55:46,798 INFO    Thread-21 :28384 [upload_job.py:push():143] Uploaded file /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/config.yaml
2024-06-26 16:55:46,822 INFO    Thread-19 :28384 [upload_job.py:push():143] Uploaded file /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/requirements.txt
2024-06-26 16:55:46,836 INFO    Thread-20 :28384 [upload_job.py:push():143] Uploaded file /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/output.log
2024-06-26 16:55:46,846 INFO    Thread-23 :28384 [upload_job.py:push():143] Uploaded file /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/files/conda-environment.yaml
2024-06-26 16:55:47,047 INFO    Thread-11 :28384 [sender.py:transition_state():585] send defer: 11
2024-06-26 16:55:47,048 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:47,048 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 11
2024-06-26 16:55:47,048 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:47,049 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 11
2024-06-26 16:55:47,049 INFO    SenderThread:28384 [file_pusher.py:join():165] waiting for file pusher
2024-06-26 16:55:47,049 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 12
2024-06-26 16:55:47,049 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:47,049 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 12
2024-06-26 16:55:47,049 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:47,049 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 12
2024-06-26 16:55:47,428 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 13
2024-06-26 16:55:47,428 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:47,428 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 13
2024-06-26 16:55:47,429 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:47,429 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 13
2024-06-26 16:55:47,429 INFO    SenderThread:28384 [sender.py:transition_state():585] send defer: 14
2024-06-26 16:55:47,429 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: defer
2024-06-26 16:55:47,429 INFO    HandlerThread:28384 [handler.py:handle_request_defer():170] handle defer: 14
2024-06-26 16:55:47,429 DEBUG   SenderThread:28384 [sender.py:send():334] send: final
2024-06-26 16:55:47,429 DEBUG   SenderThread:28384 [sender.py:send():334] send: footer
2024-06-26 16:55:47,429 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: defer
2024-06-26 16:55:47,429 INFO    SenderThread:28384 [sender.py:send_request_defer():581] handle sender defer: 14
2024-06-26 16:55:47,429 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-26 16:55:47,429 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: poll_exit
2024-06-26 16:55:47,430 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: server_info
2024-06-26 16:55:47,430 DEBUG   SenderThread:28384 [sender.py:send_request():361] send_request: server_info
2024-06-26 16:55:47,431 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: get_summary
2024-06-26 16:55:47,431 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: sampled_history
2024-06-26 16:55:47,649 INFO    MainThread:28384 [wandb_run.py:_footer_history_summary_info():3427] rendering history
2024-06-26 16:55:47,649 INFO    MainThread:28384 [wandb_run.py:_footer_history_summary_info():3459] rendering summary
2024-06-26 16:55:47,650 INFO    MainThread:28384 [wandb_run.py:_footer_sync_info():3383] logging synced files
2024-06-26 16:55:47,650 DEBUG   HandlerThread:28384 [handler.py:handle_request():144] handle_request: shutdown
2024-06-26 16:55:47,650 INFO    HandlerThread:28384 [handler.py:finish():841] shutting down handler
2024-06-26 16:55:48,435 INFO    WriterThread:28384 [datastore.py:close():299] close: /Users/ryanmerrithew/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240626_165538-foeymsna/run-foeymsna.wandb
2024-06-26 16:55:48,650 INFO    SenderThread:28384 [sender.py:finish():1491] shutting down sender
2024-06-26 16:55:48,650 INFO    SenderThread:28384 [file_pusher.py:finish():160] shutting down file pusher
2024-06-26 16:55:48,650 INFO    SenderThread:28384 [file_pusher.py:join():165] waiting for file pusher
